home_id,device_name,energy_usage,household_size
12,Heater,4.9,5
32,Lights,0.95,5
320,Oven,0.22,2
438,Dishwasher,0.27,2
290,Heater,2.72,2
88,Heater,2.32,1
16,Washing Machine,0.88,3
296,Air Conditioning,4.44,3
278,Fridge,0.49,1
169,Dishwasher,0.98,1
273,Microwave,0.42,3
476,TV,0.27,2
376,Washing Machine,0.75,4
367,Oven,0.47,4
293,Heater,4.97,4
464,Lights,1.2,1
107,Air Conditioning,4.29,4
476,Dishwasher,0.83,1
70,Oven,1.17,2
289,Computer,0.5,1
350,Oven,0.38,3
305,Computer,1.52,2
102,Heater,3.23,2
284,Dishwasher,1.79,5
285,Heater,3.01,4
327,Oven,0.56,5
358,Fridge,0.22,5
254,Lights,1.56,3
260,TV,0.22,2
31,TV,1.46,5
414,Oven,0.74,4
14,Dishwasher,0.7,5
74,Microwave,0.62,4
41,Computer,0.5,4
61,Oven,0.6,5
373,Oven,0.61,3
332,TV,1.48,5
312,Heater,2.73,5
453,Heater,4.59,2
31,Air Conditioning,4.21,4
159,Computer,0.38,1
323,Washing Machine,1.99,1
71,Microwave,1.05,3
372,TV,0.71,2
27,Oven,0.89,2
178,TV,0.55,5
361,Washing Machine,1.22,1
29,Fridge,0.13,5
368,Washing Machine,0.46,4
111,Fridge,0.2,2
199,Lights,0.37,4
172,Lights,0.78,2
286,Oven,1.23,3
492,Washing Machine,0.98,1
457,Microwave,1.12,5
99,Heater,4.41,2
190,TV,1.24,1
176,Air Conditioning,3.46,1
376,Fridge,0.33,1
279,TV,0.34,1
105,Heater,4.16,5
60,Oven,1.4,4
30,TV,1.97,4
380,Washing Machine,0.47,1
234,Computer,0.64,5
411,Heater,2.35,4
357,TV,1.1,2
11,Computer,0.89,1
443,Microwave,1.51,3
366,TV,0.59,3
12,TV,1.59,3
280,Washing Machine,0.32,1
7,Lights,1.76,2
217,Lights,1.05,5
408,Air Conditioning,4.42,5
103,Air Conditioning,3.91,3
136,Oven,1.1,1
187,TV,1.29,1
389,Dishwasher,0.65,4
23,Microwave,1.38,4
309,Heater,3.24,3
40,Microwave,0.47,4
66,Lights,0.85,1
124,Air Conditioning,4.52,4
377,Air Conditioning,2.94,2
273,Washing Machine,0.46,4
185,Oven,0.62,5
105,TV,1.52,3
266,Fridge,0.26,2
295,Washing Machine,1.12,5
359,Dishwasher,0.61,4
246,Fridge,0.39,5
486,TV,1.21,4
250,Oven,0.71,4
286,TV,1.26,2
284,Computer,0.41,3
282,Heater,4.85,5
27,Heater,3.85,1
261,Washing Machine,0.89,2
280,Heater,4.75,5
179,Computer,0.95,1
81,TV,1.47,2
382,Heater,4.7,1
312,Fridge,0.12,5
109,Computer,1.65,2
416,Microwave,0.25,2
235,Computer,1.85,2
349,Air Conditioning,3.14,3
419,Heater,4.28,5
90,Washing Machine,0.95,1
70,Washing Machine,1.63,5
261,Heater,4.71,1
30,Oven,1.89,1
59,Air Conditioning,4.83,1
93,Microwave,0.94,5
335,Heater,3.38,1
170,Fridge,0.42,5
85,Computer,1.64,4
170,Microwave,1.25,1
387,Washing Machine,0.67,4
384,Dishwasher,1.56,2
164,TV,0.87,1
133,TV,1.74,4
427,Fridge,0.48,4
403,Computer,0.28,1
305,TV,0.98,3
192,Washing Machine,1.82,2
13,Air Conditioning,3.73,3
442,Oven,1.08,2
371,Computer,1.23,5
362,Oven,1.14,3
123,TV,1.24,4
381,TV,0.7,3
40,Air Conditioning,4.67,5
68,Air Conditioning,4.76,4
455,Oven,0.31,3
315,Washing Machine,1.19,4
436,Air Conditioning,4.73,5
72,Air Conditioning,2.6,4
422,TV,1.15,4
140,Dishwasher,1.45,4
278,Heater,4.09,1
459,Dishwasher,0.72,1
205,Fridge,0.12,4
156,Oven,1.49,1
483,Washing Machine,0.22,1
72,Washing Machine,1.09,4
178,Microwave,1.82,1
178,Washing Machine,0.7,1
272,Lights,1.91,1
28,Heater,4.22,3
394,Microwave,1.25,4
273,Dishwasher,0.6,3
171,Fridge,0.4,3
318,Fridge,0.44,5
20,Washing Machine,0.61,2
370,Oven,1.19,5
365,Oven,1.62,1
323,TV,0.42,3
213,TV,1.29,3
355,Lights,0.97,2
431,TV,0.24,5
443,Lights,1.58,4
275,Air Conditioning,2.53,5
245,Dishwasher,0.53,2
395,Washing Machine,1.72,4
101,Microwave,1.51,2
32,TV,1.89,3
192,Oven,0.45,4
299,Oven,0.73,2
103,Oven,0.44,1
171,Air Conditioning,3.95,2
375,Air Conditioning,2.61,3
172,Computer,1.83,3
381,Computer,1.05,5
399,Fridge,0.18,2
432,TV,0.95,4
299,TV,0.86,5
385,Air Conditioning,3.69,4
274,Microwave,0.62,2
197,Washing Machine,1.3,3
95,Oven,1.57,5
483,TV,1.19,3
490,Heater,2.22,3
449,Washing Machine,1.67,2
375,Washing Machine,0.28,2
54,Microwave,1.42,3
90,Microwave,1.87,4
418,Computer,0.3,2
331,Oven,0.63,5
135,Air Conditioning,4.97,3
6,Lights,0.83,1
446,Lights,1.4,2
361,Heater,4.07,1
293,Washing Machine,1.71,3
494,Oven,1.2,2
339,Washing Machine,1.44,2
209,TV,0.28,3
225,Oven,1.94,2
210,Heater,3.68,2
383,Washing Machine,1.28,5
262,Air Conditioning,3.41,4
47,Air Conditioning,4.23,4
258,Air Conditioning,3.35,1
214,Computer,1.85,2
422,Oven,0.29,1
313,Fridge,0.43,5
219,Oven,1.86,5
278,Fridge,0.34,1
493,Fridge,0.23,2
132,Computer,1.26,5
18,Heater,4.73,5
308,Microwave,1.34,5
132,Dishwasher,1.15,5
19,Lights,1.56,5
291,TV,1.59,1
64,Air Conditioning,2.62,3
237,Oven,1.83,3
357,Oven,1.34,5
496,TV,0.7,3
256,Fridge,0.4,3
238,Lights,1.5,1
183,Fridge,0.45,2
77,Lights,1.95,1
210,Microwave,0.6,2
160,Lights,0.36,5
17,TV,1.15,2
496,Oven,1.97,3
51,Air Conditioning,2.55,3
411,Lights,0.38,2
317,TV,1.38,2
317,Computer,0.72,4
170,Heater,3.62,3
486,Lights,1.41,3
267,Fridge,0.4,3
333,Computer,1.48,2
96,Computer,1.22,4
259,Dishwasher,1.6,2
244,Air Conditioning,2.11,4
224,Computer,0.31,4
418,Oven,0.95,1
96,Microwave,1.68,4
232,Fridge,0.27,1
193,Computer,1.81,5
459,TV,0.46,4
191,Dishwasher,1.25,1
18,Lights,0.66,2
9,Oven,1.86,4
349,Air Conditioning,2.43,2
129,Heater,3.5,3
444,Lights,1.16,5
283,Microwave,0.3,1
428,Dishwasher,1.85,4
118,Lights,1.2,1
264,Computer,1.16,4
186,Oven,1.55,2
323,Microwave,1.65,1
392,Fridge,0.24,4
157,Dishwasher,0.29,3
319,Computer,0.56,3
454,TV,1.05,3
326,Air Conditioning,3.23,4
403,Microwave,0.74,5
198,Computer,0.79,5
330,Dishwasher,1.19,4
334,Oven,1.16,1
360,TV,1.95,2
35,Oven,1.51,1
194,Oven,1.94,5
326,Washing Machine,1.91,5
472,Lights,1.33,1
177,Dishwasher,1.73,3
180,Washing Machine,0.68,3
95,Washing Machine,0.99,3
16,Lights,1.59,3
160,Dishwasher,0.46,2
309,Microwave,0.6,4
448,Computer,0.27,2
431,Heater,4.11,4
372,Air Conditioning,2.63,1
206,Heater,2.97,1
287,Computer,1.69,5
70,Air Conditioning,3.67,5
265,Fridge,0.28,1
386,Microwave,1.76,2
268,Fridge,0.39,2
287,Washing Machine,1.55,4
469,Oven,1.38,5
129,Oven,0.71,5
431,Computer,1.07,1
260,Microwave,1.93,2
420,Oven,1.68,4
372,Fridge,0.24,1
228,Microwave,1.05,3
7,Fridge,0.18,1
119,TV,0.74,2
369,Air Conditioning,3.77,2
422,Air Conditioning,3.18,4
6,Oven,1.78,2
274,Air Conditioning,3.79,1
428,Washing Machine,1.07,4
18,Dishwasher,1.94,1
119,Oven,0.21,3
310,Air Conditioning,2.88,4
28,Air Conditioning,2.25,1
272,Microwave,1.82,5
494,Heater,2.68,4
342,Oven,1.88,1
427,Heater,2.88,4
396,Washing Machine,0.98,5
169,Washing Machine,1.18,4
495,Computer,1.97,3
197,Oven,1.81,3
152,Air Conditioning,2.1,3
298,Microwave,1.4,5
280,Lights,1.53,4
492,Lights,1.65,3
386,Lights,0.41,4
122,Computer,0.49,5
222,Lights,1.11,3
146,Fridge,0.13,5
260,Heater,3.39,5
143,Lights,1.35,5
79,TV,0.35,4
73,Oven,0.21,4
318,Fridge,0.46,2
273,Air Conditioning,4.17,3
498,Lights,0.52,4
235,TV,1.76,3
460,Oven,1.51,4
166,Dishwasher,0.81,1
139,Lights,0.51,2
153,Lights,0.21,5
27,Dishwasher,1.11,1
453,Air Conditioning,2.76,1
93,Lights,1.34,1
225,Heater,3.6,1
135,Computer,1.88,4
229,Microwave,1.17,3
394,Oven,1.39,1
14,Heater,3.74,2
189,Air Conditioning,3.89,5
50,Washing Machine,1.04,4
121,Heater,4.24,4
217,Dishwasher,1.98,1
299,Heater,2.91,1
438,Computer,0.83,3
243,Dishwasher,1.45,1
222,Oven,0.65,3
262,Oven,0.37,5
1,Air Conditioning,3.17,1
94,Dishwasher,1.58,4
433,Oven,0.42,5
401,TV,0.69,3
383,Dishwasher,1.24,2
280,Microwave,1.31,4
346,Microwave,0.27,1
214,Computer,0.63,2
95,Lights,1.99,5
332,Lights,1.42,5
149,TV,1.71,3
291,Dishwasher,0.57,5
431,Dishwasher,1.6,1
429,Computer,0.72,2
408,Heater,2.06,1
129,Oven,1.75,5
267,TV,0.36,3
125,TV,1.68,1
386,Oven,1.33,3
236,Air Conditioning,2.73,3
323,Heater,3.71,4
244,Computer,1.69,3
389,Heater,3.72,1
169,Fridge,0.12,3
269,Microwave,0.74,3
66,Fridge,0.36,4
456,Washing Machine,1.9,2
396,Fridge,0.17,4
383,Air Conditioning,2.85,1
269,Lights,0.43,5
167,Heater,2.09,5
77,Air Conditioning,2.4,3
275,Dishwasher,1.72,4
75,Heater,3.98,3
6,Dishwasher,1.56,5
352,Microwave,1.95,2
37,Washing Machine,1.71,1
1,Fridge,0.24,3
86,Oven,0.76,3
86,Lights,1.1,5
41,Dishwasher,1.02,4
199,Computer,0.35,5
436,TV,0.94,5
105,TV,1.51,5
381,Dishwasher,0.57,5
495,Washing Machine,0.64,5
155,Microwave,1.97,3
302,Microwave,1.13,2
290,TV,0.73,2
168,Oven,0.45,2
3,TV,0.69,3
444,Air Conditioning,3.37,5
120,Washing Machine,1.66,3
408,Washing Machine,1.99,2
129,Lights,0.93,5
375,Washing Machine,1.88,2
345,Lights,1.09,3
29,Lights,0.27,2
465,Air Conditioning,2.78,4
411,Oven,0.57,2
103,Computer,1.1,2
122,TV,1.99,1
320,Fridge,0.41,5
180,Washing Machine,1.13,2
467,Heater,3.34,5
336,Computer,1.01,2
11,TV,1.57,5
28,Heater,4.47,2
458,Fridge,0.43,2
186,Computer,1.23,1
430,Microwave,1.36,1
178,Dishwasher,1.19,3
411,Dishwasher,1.49,1
434,Air Conditioning,4.38,4
197,Air Conditioning,3.97,5
186,TV,1.99,5
118,Computer,0.3,1
329,Lights,1.47,5
103,Air Conditioning,3.52,4
168,Fridge,0.36,4
137,Heater,3.23,3
284,Fridge,0.33,2
484,TV,1.78,5
4,Dishwasher,1.89,2
86,Dishwasher,1.19,3
263,Computer,0.46,5
421,TV,0.42,3
57,Heater,2.48,1
398,Lights,1.73,1
265,Microwave,1.78,2
497,Oven,1.58,2
164,Oven,1.03,1
119,Lights,1.81,1
266,Air Conditioning,3.36,3
293,Lights,0.48,2
458,Oven,0.31,1
73,TV,0.28,3
420,Washing Machine,1.18,3
341,Heater,4.98,4
464,Lights,1.26,4
445,Heater,4.1,4
481,Heater,4.76,4
185,Oven,0.64,3
440,Oven,0.69,1
32,Computer,0.46,3
370,Dishwasher,1.66,4
180,Washing Machine,1.06,2
74,Microwave,0.69,4
494,Computer,0.77,3
352,Lights,0.47,1
3,Fridge,0.14,2
103,Air Conditioning,4.67,4
283,Oven,1.17,1
491,Oven,0.3,5
261,TV,0.99,5
345,Air Conditioning,2.25,4
237,TV,0.33,1
183,Computer,1.49,1
218,TV,1.88,4
40,Fridge,0.42,2
111,Computer,1.95,4
237,Dishwasher,0.34,3
193,Heater,2.68,4
244,TV,0.61,1
271,TV,0.89,4
345,Air Conditioning,3.29,3
278,Fridge,0.17,2
318,Air Conditioning,4.49,1
426,Microwave,1.27,4
416,Air Conditioning,3.19,5
427,Lights,0.73,5
489,Air Conditioning,4.7,5
374,Microwave,1.8,2
475,Computer,1.65,1
82,Washing Machine,0.85,3
254,Dishwasher,1.53,5
486,Fridge,0.27,5
435,Air Conditioning,3.62,2
263,Heater,3.66,1
85,Washing Machine,0.58,1
293,TV,0.3,5
130,Dishwasher,0.41,2
291,Fridge,0.16,3
263,Computer,1.59,5
98,Heater,3.06,3
260,Washing Machine,1.37,5
163,TV,1.19,1
6,Heater,4.18,1
350,Lights,1.0,4
292,Heater,2.92,3
60,TV,1.45,4
166,TV,1.65,4
85,Computer,1.49,4
430,Computer,0.72,4
205,Fridge,0.36,1
9,Oven,1.4,4
308,Air Conditioning,2.77,4
155,Oven,1.82,1
323,Dishwasher,0.67,5
494,Microwave,0.48,2
286,Computer,1.04,4
352,TV,1.01,4
78,Microwave,0.35,2
421,Computer,0.61,3
146,Dishwasher,1.06,4
355,Computer,1.37,3
86,Oven,1.73,4
295,Heater,3.46,5
98,Oven,1.46,3
38,Computer,1.41,3
366,Fridge,0.44,5
86,TV,0.86,5
149,Heater,4.13,4
122,Dishwasher,0.98,2
240,Air Conditioning,2.62,3
322,Dishwasher,1.22,1
113,Oven,1.74,2
17,Microwave,0.25,5
124,Microwave,1.4,5
192,Air Conditioning,2.81,1
418,TV,0.81,4
84,Computer,0.53,1
155,Microwave,1.8,3
246,Lights,1.56,4
298,Microwave,1.39,5
18,Computer,0.46,2
266,Microwave,1.73,1
232,TV,1.56,2
442,Oven,1.51,3
305,Lights,1.74,1
93,Oven,1.56,2
492,Dishwasher,0.32,4
203,Heater,2.24,1
115,Washing Machine,1.74,4
64,Fridge,0.38,5
342,Heater,2.05,2
443,Dishwasher,0.45,3
294,Fridge,0.36,3
125,Air Conditioning,3.71,2
215,Air Conditioning,2.55,1
440,Heater,3.58,5
294,Air Conditioning,3.44,2
479,TV,0.77,4
120,Computer,1.03,5
266,Heater,2.21,4
454,Computer,1.2,3
393,Washing Machine,1.08,5
45,Oven,1.9,1
366,Heater,4.7,1
300,Fridge,0.25,5
271,Lights,0.81,3
77,Fridge,0.24,4
443,TV,0.3,2
419,Fridge,0.27,1
79,Air Conditioning,2.69,4
216,TV,1.05,3
463,Microwave,0.26,4
308,Computer,1.75,1
367,Computer,1.28,4
51,Heater,3.77,4
200,Lights,1.03,5
439,TV,1.1,3
25,Lights,0.33,2
221,TV,1.31,1
401,Lights,0.86,4
108,Computer,0.73,5
430,Washing Machine,1.71,3
425,Microwave,0.7,2
287,Dishwasher,1.75,2
347,Microwave,0.66,1
120,Dishwasher,1.86,3
287,Fridge,0.23,2
403,Heater,2.47,4
311,TV,1.89,3
176,Fridge,0.12,2
163,Dishwasher,1.24,4
41,Computer,0.62,5
455,Microwave,1.55,1
445,TV,0.58,3
393,Dishwasher,1.8,4
82,Dishwasher,0.74,3
169,Dishwasher,1.37,2
19,Washing Machine,1.94,1
327,Computer,1.88,2
426,Computer,1.73,3
163,Washing Machine,0.86,3
495,Heater,2.25,3
255,Oven,0.64,2
114,Heater,3.09,5
387,Dishwasher,0.69,3
275,Computer,1.3,4
361,Lights,0.76,4
42,Oven,0.93,5
242,Heater,3.6,3
406,Air Conditioning,4.94,2
5,Computer,1.68,5
481,Air Conditioning,3.51,3
292,Washing Machine,1.8,1
489,Lights,0.25,2
488,Computer,1.68,5
391,Dishwasher,0.42,4
361,Oven,0.93,4
225,Dishwasher,0.22,2
50,Washing Machine,1.91,3
196,Microwave,1.91,3
404,Washing Machine,0.35,1
266,Lights,1.0,2
371,Fridge,0.23,1
437,Washing Machine,0.29,3
34,Microwave,1.69,5
52,Computer,0.23,4
84,Computer,1.84,4
89,TV,1.73,4
139,TV,1.5,2
235,Microwave,0.62,2
143,Washing Machine,0.99,3
273,Heater,4.68,1
66,Heater,3.38,4
163,Dishwasher,0.25,2
455,TV,0.31,3
266,Fridge,0.14,3
483,Fridge,0.25,5
12,Air Conditioning,4.6,5
211,Fridge,0.16,2
368,Washing Machine,1.49,2
41,Lights,1.89,1
106,Washing Machine,0.74,3
133,TV,1.31,4
269,Microwave,0.78,2
393,Air Conditioning,3.08,5
361,Computer,0.89,1
246,TV,0.57,4
402,Heater,3.51,4
425,Fridge,0.4,5
414,Air Conditioning,3.62,5
456,TV,0.46,5
327,Microwave,1.01,1
373,Dishwasher,0.91,4
62,Fridge,0.43,2
160,Washing Machine,1.11,5
114,Fridge,0.22,5
159,Washing Machine,1.87,3
451,Oven,1.24,3
490,Oven,0.72,2
219,Heater,4.55,1
184,Computer,0.41,5
256,Lights,1.02,3
152,Heater,2.81,2
57,Microwave,0.88,5
373,Computer,1.94,4
334,Dishwasher,0.38,4
154,Computer,0.61,2
153,Computer,1.97,2
127,Microwave,0.39,2
369,Washing Machine,0.49,2
93,Air Conditioning,2.36,4
51,Heater,4.3,5
189,Heater,4.33,5
128,Computer,0.23,4
157,Lights,1.26,2
378,Computer,1.76,4
275,Microwave,1.57,1
203,TV,1.29,5
293,Heater,4.76,2
452,Lights,0.71,3
289,Heater,4.23,1
410,Lights,0.57,2
66,Lights,1.43,4
10,Fridge,0.21,2
422,Air Conditioning,3.46,2
479,Heater,2.89,4
443,Microwave,1.98,1
440,Heater,3.68,4
200,Oven,1.71,1
332,Computer,0.83,2
78,Heater,2.19,3
327,Heater,2.02,5
76,Oven,1.28,1
98,Fridge,0.25,4
354,Oven,0.81,3
385,Air Conditioning,3.74,1
229,Computer,1.21,5
406,Fridge,0.46,1
418,Washing Machine,1.46,3
94,Dishwasher,0.33,2
147,Heater,2.2,2
182,Computer,0.38,3
103,Microwave,1.8,4
65,Dishwasher,0.72,3
217,TV,1.69,3
122,Fridge,0.36,2
223,Washing Machine,1.32,4
431,Oven,1.45,3
170,Air Conditioning,4.86,4
483,Oven,1.77,2
302,Dishwasher,1.19,2
458,Dishwasher,0.92,1
34,Computer,1.15,2
353,Lights,0.2,3
217,Washing Machine,1.52,3
265,Washing Machine,1.9,4
122,Heater,2.45,1
137,Microwave,1.51,3
57,Oven,0.63,2
198,Microwave,1.47,1
438,Washing Machine,1.9,1
165,Lights,1.22,4
496,Dishwasher,0.32,2
268,Washing Machine,1.62,1
6,Washing Machine,1.9,4
170,TV,1.54,2
164,Dishwasher,0.47,5
497,Air Conditioning,4.18,3
205,Washing Machine,1.22,5
414,Heater,3.63,3
95,TV,1.51,3
266,TV,0.35,2
452,Oven,1.48,5
152,Fridge,0.34,2
488,Computer,1.92,4
449,Air Conditioning,2.02,4
436,TV,0.39,1
388,Microwave,0.63,5
283,Air Conditioning,3.48,5
484,Dishwasher,1.24,1
327,Computer,0.58,1
129,Heater,4.52,3
96,Oven,1.87,5
377,Air Conditioning,3.91,5
138,Air Conditioning,2.66,5
332,TV,0.75,4
361,Oven,1.7,2
195,Air Conditioning,3.98,3
471,Oven,1.39,4
232,Air Conditioning,2.96,2
45,Microwave,0.34,3
70,Heater,2.44,3
220,Dishwasher,1.82,5
419,Washing Machine,0.23,2
412,Computer,0.28,1
444,Oven,1.44,1
429,Oven,1.87,3
261,Lights,1.14,5
256,Lights,0.99,1
30,TV,1.12,1
202,Oven,0.31,5
243,Air Conditioning,2.01,1
328,Oven,1.55,5
448,Computer,0.61,2
314,Oven,1.25,1
367,Computer,1.23,1
42,Dishwasher,1.33,5
317,Air Conditioning,2.61,5
116,Air Conditioning,2.96,2
308,TV,1.77,5
274,Air Conditioning,2.78,1
319,Washing Machine,1.99,1
416,Fridge,0.13,4
431,Microwave,1.2,2
299,Microwave,1.92,2
420,Heater,2.89,4
150,Fridge,0.1,2
45,Fridge,0.43,1
316,Washing Machine,1.92,5
132,Computer,1.96,3
433,TV,0.93,4
98,Lights,0.28,1
71,Fridge,0.17,2
499,Air Conditioning,2.67,2
88,Dishwasher,0.52,3
73,Oven,0.39,4
311,Heater,2.1,3
259,Air Conditioning,3.98,2
121,TV,0.76,2
124,Fridge,0.38,1
400,Air Conditioning,3.52,3
85,Air Conditioning,2.71,4
495,Microwave,0.28,1
223,Microwave,0.74,4
308,Dishwasher,0.98,4
400,Oven,0.78,4
13,Fridge,0.31,4
444,Microwave,1.21,2
187,Heater,3.02,3
445,Computer,1.81,4
36,Oven,0.68,2
122,Washing Machine,0.27,5
249,Computer,1.66,4
465,Washing Machine,1.09,1
49,Fridge,0.34,3
314,Heater,4.82,5
445,Lights,0.79,1
489,Lights,1.15,1
396,Computer,0.81,2
133,Heater,2.81,3
318,Washing Machine,1.46,4
402,Dishwasher,1.32,5
414,Computer,1.69,5
476,Microwave,0.78,5
259,Washing Machine,0.57,1
9,Heater,3.92,5
25,Air Conditioning,2.96,4
402,Dishwasher,1.85,3
206,Computer,1.77,4
406,Computer,0.72,3
355,Fridge,0.42,5
272,Heater,4.91,5
201,Computer,0.82,5
182,Oven,0.97,1
482,Microwave,0.54,5
308,Dishwasher,1.91,4
499,Oven,1.37,4
234,Air Conditioning,2.29,5
234,Heater,3.01,5
420,Heater,3.94,2
44,Heater,4.67,2
278,Lights,1.49,3
304,Washing Machine,0.9,1
143,Air Conditioning,4.07,2
294,Washing Machine,1.28,3
349,Computer,0.31,5
101,Dishwasher,0.41,4
272,Air Conditioning,4.64,5
186,Dishwasher,0.93,1
147,Fridge,0.19,3
201,Lights,0.45,1
230,TV,0.51,2
321,Washing Machine,1.92,5
400,Washing Machine,1.62,3
352,TV,0.74,4
177,Heater,3.56,2
346,Oven,1.43,3
303,Lights,0.97,2
438,TV,1.39,3
308,Fridge,0.47,3
157,Washing Machine,1.49,3
96,TV,0.81,4
138,Washing Machine,0.48,4
145,Fridge,0.49,5
491,Microwave,1.89,5
93,Heater,3.55,1
333,Microwave,1.15,1
468,TV,1.82,3
352,Washing Machine,1.28,5
323,Microwave,0.87,3
175,Dishwasher,1.27,5
291,Dishwasher,1.4,2
107,Oven,1.29,2
152,Microwave,1.96,5
174,Air Conditioning,4.25,4
116,Oven,1.08,4
218,Oven,1.07,5
13,TV,1.06,2
123,Fridge,0.46,5
144,Lights,1.62,4
339,Microwave,0.78,5
330,Fridge,0.48,5
261,Fridge,0.42,5
192,Lights,0.53,1
294,Air Conditioning,2.71,1
474,Air Conditioning,2.33,3
221,Oven,0.29,5
446,Microwave,1.01,1
383,Air Conditioning,4.78,1
206,Dishwasher,1.88,4
341,Dishwasher,1.47,4
62,Lights,1.8,1
309,Air Conditioning,4.57,3
7,Oven,1.38,1
111,Air Conditioning,4.84,1
84,TV,0.73,4
125,Washing Machine,0.21,5
152,Washing Machine,1.09,3
102,Air Conditioning,4.1,1
426,Air Conditioning,2.39,2
363,Air Conditioning,3.21,4
261,Oven,1.73,4
221,Air Conditioning,3.51,5
121,TV,0.21,3
197,Lights,0.71,5
440,Lights,1.61,4
187,Washing Machine,0.44,5
1,Air Conditioning,2.85,4
468,Microwave,0.97,5
161,TV,0.6,1
180,Microwave,1.61,2
115,Dishwasher,1.07,5
422,Dishwasher,0.81,4
275,Oven,1.11,5
188,Dishwasher,0.25,4
233,Air Conditioning,3.32,4
493,Air Conditioning,2.85,2
202,Computer,1.14,5
142,Washing Machine,1.65,2
71,Microwave,1.9,1
400,Dishwasher,1.84,2
313,Fridge,0.4,4
89,Heater,2.17,1
373,Lights,0.62,3
212,Dishwasher,1.16,2
49,Computer,1.59,5
24,Microwave,1.59,1
215,Computer,0.87,5
299,Lights,0.84,5
127,Fridge,0.28,5
277,Fridge,0.19,3
405,Microwave,0.58,4
308,Washing Machine,1.16,3
114,TV,1.14,3
468,TV,1.47,1
250,Lights,1.67,1
240,Washing Machine,0.64,4
331,TV,1.86,4
222,Microwave,0.75,1
71,Microwave,1.82,1
237,Air Conditioning,3.33,3
222,Fridge,0.25,5
14,Computer,1.94,1
406,Air Conditioning,2.74,2
298,Lights,0.58,5
196,Air Conditioning,2.07,1
235,Washing Machine,0.96,3
466,Heater,4.07,2
78,Microwave,0.24,5
252,Lights,1.7,2
490,Oven,0.68,1
279,Lights,0.44,5
448,Lights,0.93,5
305,Oven,1.47,1
195,Washing Machine,0.68,1
432,Washing Machine,1.31,3
326,Heater,3.03,3
494,Washing Machine,1.57,1
315,Washing Machine,0.74,3
55,Fridge,0.35,4
239,Lights,1.28,1
170,Oven,1.27,4
467,Dishwasher,0.87,5
365,Computer,0.25,2
423,Microwave,1.04,1
329,Lights,0.67,3
191,Fridge,0.29,4
485,Lights,0.44,4
39,Microwave,1.07,2
433,Fridge,0.18,3
262,Microwave,1.1,4
421,Fridge,0.46,2
30,TV,1.93,3
108,Heater,2.09,5
457,Lights,0.78,3
378,Computer,1.23,5
205,TV,1.22,3
267,Dishwasher,1.23,2
417,Dishwasher,0.47,2
423,Washing Machine,1.88,3
142,Washing Machine,0.79,4
396,Air Conditioning,3.1,4
319,Dishwasher,1.73,4
111,TV,1.59,1
299,Washing Machine,0.4,2
382,Fridge,0.34,3
265,Air Conditioning,3.26,3
405,Washing Machine,0.98,3
444,Dishwasher,1.34,3
260,Microwave,0.53,3
18,Computer,0.63,1
443,Dishwasher,1.98,2
475,Air Conditioning,4.38,5
436,Microwave,0.95,2
380,TV,0.49,4
65,Fridge,0.32,5
83,Microwave,1.87,3
419,Heater,4.37,5
390,Lights,0.62,5
483,Oven,1.39,3
420,Computer,1.88,2
290,Oven,0.62,4
469,Computer,0.44,5
214,Air Conditioning,4.59,5
5,Microwave,0.39,5
78,Oven,0.81,3
72,Microwave,1.73,3
312,Microwave,1.17,5
285,Computer,0.91,2
46,Computer,0.61,5
7,Microwave,1.98,2
163,Oven,1.74,1
424,Heater,4.17,2
278,Air Conditioning,4.21,2
276,Air Conditioning,2.24,3
352,Microwave,0.58,3
40,Dishwasher,1.89,4
364,Microwave,1.71,2
82,Oven,0.24,1
81,Lights,0.23,1
319,Heater,3.08,3
170,Computer,1.7,1
425,Heater,4.43,3
285,Microwave,0.56,5
201,Heater,2.33,3
360,Oven,1.8,5
254,Fridge,0.35,4
417,Computer,0.6,3
330,Oven,1.83,1
301,Computer,1.03,3
248,Heater,3.51,2
388,Fridge,0.4,1
274,Lights,0.64,2
380,Air Conditioning,2.62,1
232,Washing Machine,1.08,1
245,Dishwasher,1.32,5
1,Microwave,1.05,3
194,Washing Machine,1.68,5
217,TV,1.7,4
128,Microwave,0.6,1
83,Lights,0.94,4
239,Computer,1.33,1
277,Microwave,0.56,5
14,Air Conditioning,2.95,4
205,Microwave,1.44,2
283,Washing Machine,1.11,4
282,Washing Machine,1.18,2
216,Washing Machine,1.13,4
303,Oven,1.49,3
262,Washing Machine,0.54,1
254,Oven,0.47,1
388,Computer,1.12,5
17,Lights,0.9,5
138,Fridge,0.35,2
466,Fridge,0.45,5
130,Oven,0.44,1
398,Computer,1.36,5
202,Air Conditioning,4.64,3
377,Lights,0.24,4
152,Air Conditioning,2.53,4
457,Microwave,1.64,4
405,TV,0.33,2
60,Oven,1.4,4
325,Computer,1.81,5
56,Washing Machine,1.06,5
350,Heater,2.95,3
349,Heater,4.32,2
1,Dishwasher,0.34,2
227,Lights,0.28,5
224,Washing Machine,1.02,4
396,TV,1.1,5
125,Fridge,0.15,4
249,Computer,0.55,5
205,Air Conditioning,2.59,3
159,Heater,2.98,1
146,Fridge,0.21,4
110,TV,1.73,4
451,Dishwasher,0.54,5
495,Washing Machine,0.72,3
354,Washing Machine,1.71,5
423,Lights,0.9,4
107,Washing Machine,1.99,5
